Hotelling T2         	sum-squared residuals  	
 3.079088295287E-04  	 2.759288636022E+03    	
 3.080781738774E+01  	 2.086859122035E+07    	
 1.277440891499E-01  	 7.354734919316E+05    	
 1.102347513770E+00  	 1.424106524091E+06    	
 8.926208277557E-01  	 1.925595614704E+06    	
 6.587696963117E-01  	 1.254476557563E+06    	
 6.324042543915E-02  	 1.157836181818E+05    	
 1.088433074693E-04  	 8.389707804497E+02    	
 1.223626248275E+01  	 1.073148304003E+07    	
 1.905957620333E+01  	 1.305195985466E+07    	
 1.282324435814E+01  	 3.116865077238E+06    	
 1.287976979887E-05  	 2.382626908752E+02    	
 2.618108608069E-04  	 3.823548093962E+03    	
 3.161042828844E-05  	 4.075474099965E+02    	
 1.693144886115E-01  	 1.816419960820E+07    	
 1.995739335864E+01  	 2.941847108264E+07    	
 1.329157750640E+00  	 5.497774547930E+06    	
 1.393933253530E-03  	 9.226738073385E+03    	
 5.521468640222E+01  	 5.922468911962E+07    	
 4.155994456126E+01  	 5.708918197318E+07    	
 3.133414808106E+00  	 9.091987070245E+05    	
 5.391475150772E+01  	 1.555923344312E+08    	
 2.565406240902E+00  	 1.024626181387E+06    	
 1.008664941817E+01  	 1.038247276082E+08    	
 7.920461516064E+00  	 7.808991912217E+07    	
 1.921908215224E+00  	 1.995274319749E+07    	
 3.820117532512E+01  	 6.545126800955E+07    	
 5.033926954752E+00  	 7.239369046776E+06    	
 1.483574671855E+00  	 3.334903822258E+06    	
 2.453476609187E-01  	 2.149682237358E+05    	
 2.692888163626E-04  	 1.098818234899E+04    	
 6.124322325797E+01  	 7.779433969132E+07    	
 6.695368073270E+00  	 7.661713138432E+07    	
 4.128513772227E+00  	 1.831074794292E+07    	
 1.896147941718E-02  	 9.565313218497E+04    	
 7.185784761124E+00  	 4.934966116326E+06    	
 6.591509567377E-01  	 4.265701740602E+05    	
 5.397973103640E-01  	 2.025808551581E+05    	
 6.286350417787E-04  	 3.959788759441E+03    	
 2.129886181629E-03  	 4.684903369522E+04    	
 5.488298045287E-03  	 1.136374352764E+04    	
 4.325457317088E-05  	 1.149435160661E+03    	
 2.227584345340E-01  	 4.846374001293E+06    	
 1.528908551949E+02  	 1.214511414764E+08    	
 3.088923778589E+01  	 1.441489305732E+07    	
 6.666892542948E+00  	 6.499957360214E+06    	
 4.184663998669E-05  	 2.120215494743E+03    	
 5.523398254408E+00  	 3.173896900565E+06    	
 1.340591094745E+02  	 2.054902504097E+08    	
 2.732608784436E-01  	 2.045961479020E+05    	
 1.479953523125E-02  	 4.317319450981E+04    	
 8.298423079178E+01  	 6.357544106454E+07    	
 1.082663280906E+02  	 1.179312667262E+08    	
 2.260670006709E+01  	 1.460079642630E+07    	
 1.390626077892E+01  	 1.248766954246E+07    	
 3.490783167718E+00  	 4.716077830391E+06    	
 2.371145221457E+00  	 2.935473175800E+06    	
 6.491412032972E+00  	 7.332236818230E+06    	
 3.859266972230E-01  	 1.544744575792E+06    	
 1.255555801729E+00  	 4.878047447575E+05    	
 4.313008757938E+00  	 3.937379315888E+06    	
 3.441281736229E-06  	 4.034200180938E+01    	
 1.018689961546E-04  	 1.629498444786E+03    	
 1.267660436639E+01  	 5.615671696762E+07    	
 2.707395629763E+00  	 9.931171785850E+06    	
 3.107283434069E+00  	 4.857341743799E+07    	
 2.178753988213E+00  	 6.651380623724E+06    	
 2.218346991225E+00  	 4.304704734620E+06    	
 1.321084647261E-03  	 1.170742910000E+04    	
 5.574553115619E-01  	 1.020292716232E+06    	
 1.493842617230E+01  	 1.291289994839E+08    	
 8.502027973072E+00  	 1.324956838566E+08    	
 2.641005544251E-03  	 2.412504578045E+04    	
 2.143611810700E-02  	 2.881955087318E+06    	
 1.260547221894E+00  	 7.410842341176E+06    	
 3.534835002356E+01  	 1.339178398827E+07    	
 3.203987771448E-05  	 1.204099189861E+03    	
 4.125309892843E-05  	 3.655727056453E+03    	
 1.200985386703E+01  	 6.835307656429E+07    	
 4.952100496619E+00  	 2.877301175003E+07    	
 1.630344157196E-01  	 2.457094357364E+05    	
 1.045197166465E-05  	 4.837041773766E+02    	
 3.658642058044E-01  	 9.247551563657E+05    	
 2.673699733477E+00  	 4.873237142034E+06    	
 1.911063987234E+00  	 1.266692121669E+07    	
 5.831175116570E-03  	 4.075496536048E+04    	
 1.618407934410E-01  	 1.180216328244E+05    	
 3.699230644035E+00  	 1.690566374050E+07    	
 4.379527941180E-02  	 2.696613168120E+05    	
 8.108849469941E-04  	 6.961100379403E+03    	
 2.618001711981E-01  	 1.948169946325E+06    	
 2.098170862203E-04  	 3.644606571705E+03    	
 1.827987936757E-01  	 2.549179230293E+05    	
 2.137680551501E-03  	 3.830671779284E+04    	
 2.828199415646E-01  	 3.671455406441E+05    	
 5.739158742989E-02  	 5.244622037943E+04    	
 3.081933133535E-05  	 1.137814888984E+03    	
 2.019093785825E-05  	 5.363546727817E+01    	
 3.669481010273E-02  	 5.380394380903E+04    	
 3.719483307257E-02  	 4.377761935465E+04    	
 4.245482473033E-04  	 3.813474606260E+03    	
 2.702194328355E+00  	 9.611899987601E+07    	
 4.964658558496E+00  	 1.408158389775E+06    	
 2.108405036286E+01  	 1.082673666352E+07    	
 2.556083561535E+01  	 1.795977764296E+07    	
 2.843507500947E+01  	 3.644220263616E+07    	
 6.943181466252E-01  	 1.433533742213E+06    	
 1.071112354075E+00  	 6.862443648710E+06    	
 1.958439963275E+00  	 1.688432578133E+07    	
 3.896691688009E-03  	 1.817807231471E+04    	
 2.831528194100E+01  	 1.408836122361E+08    	
 6.040136818970E-01  	 2.210400642739E+06    	
 8.786624359837E+00  	 1.283870759777E+07    	
 1.402010972466E+00  	 8.663344958240E+05    	
 1.306984048920E+00  	 2.005047622291E+06    	
 5.523203288459E+01  	 2.273137724861E+08    	
 5.710792909365E-01  	 1.514073693152E+06    	
 1.719721279299E-02  	 4.211523517888E+04    	
 9.295639574358E+00  	 5.771818037825E+07    	
 2.142630824803E+01  	 1.240215734403E+08    	
 2.652929598243E-01  	 2.589702368828E+06    	
 7.138832552600E-02  	 4.602035163896E+05    	
 2.324490032765E-01  	 2.851205374012E+05    	
 8.018449684318E-03  	 4.424599189285E+04    	
 1.313626523570E+00  	 8.626308897593E+05    	
 6.322912692973E-02  	 1.992799590202E+05    	
 6.295683329255E+00  	 1.543137808143E+07    	
 1.487075336050E+00  	 3.009601404766E+06    	
 3.346879212562E-01  	 4.574824627407E+05    	
 2.088818815877E-01  	 4.823413528157E+05    	
 4.232892167140E-04  	 7.670521715285E+03    	
 8.431299619344E-01  	 1.612847592334E+06    	
 2.604086707739E-05  	 7.126114753868E+02    	
 4.246408412510E-02  	 6.538748863839E+04    	
 6.087668799493E+00  	 1.034797118116E+07    	
 2.272796481130E+00  	 3.338750283358E+06    	
 4.720145851124E-04  	 5.647172093824E+03    	
 8.977070033419E-01  	 2.011462069777E+06    	
 1.669135737644E-03  	 6.366387179148E+03    	
 1.828532602449E+01  	 8.802663845131E+07    	
 1.506054855745E+01  	 1.081536277938E+08    	
 1.496531685402E+01  	 5.171542212879E+06    	
 2.316168890898E-01  	 3.578888213606E+05    	
 3.443990124009E-05  	 2.040093407664E+03    	
 1.457005178898E+00  	 6.258219892840E+06    	
 5.347338928540E-02  	 8.238154324764E+04    	
 6.357654675444E-04  	 4.561717256849E+03    	
 6.574801651041E-01  	 7.109454363844E+05    	
 5.444371632298E-01  	 4.618749801087E+05    	
 3.115890593396E-01  	 8.889741618360E+05    	
 1.745312137783E-02  	 4.122813311684E+04    	
 1.491789942200E-01  	 2.408666146139E+05    	
 3.007780711431E-02  	 3.650631774638E+04    	
 3.312456921680E-01  	 9.638905865926E+05    	
 8.737103205039E-02  	 4.455019079582E+05    	
 2.736200606799E-01  	 1.022005906212E+06    	
 9.007572353187E+01  	 2.822549243325E+08    	
 7.514575096080E+01  	 2.278599541030E+08    	
 1.367142693676E-03  	 1.120358330109E+04    	
 3.300867450394E+00  	 6.954259797803E+06    	
 2.910706365835E+01  	 3.299786374910E+07    	
 1.593163104783E+01  	 3.964499600258E+07    	
 6.398943922531E-01  	 2.078396513399E+05    	
 5.313814344331E-02  	 2.554489393241E+04    	
 4.813146368638E+01  	 5.161499526375E+07    	
 9.097518292630E-01  	 3.643914017520E+06    	
 4.360015388030E-03  	 6.681302621768E+03    	
 5.605302536955E+01  	 1.342313718694E+07    	
 3.736518763721E+00  	 1.362176927865E+07    	
 3.545565526185E+00  	 2.598781963624E+06    	
 1.547770906479E-01  	 1.626619890943E+05    	
 1.693141425648E-03  	 1.006532663087E+04    	
 1.092597294416E+00  	 9.678276161523E+05    	
 4.151970334155E-02  	 8.704416014066E+04    	
 4.180263754247E+01  	 3.608292998876E+07    	
 1.115061198298E-01  	 8.759211019585E+04    	
 9.046052280161E+00  	 1.300439760328E+07    	
 3.686499196628E-02  	 4.904312843976E+04    	
 1.078969349991E-02  	 5.320729397553E+04    	
 1.003243951110E+02  	 9.576654541312E+07    	
 3.594807825534E-03  	 1.427858426572E+05    	
 2.362634722772E+00  	 1.770624774248E+07    	
 5.642718161920E+00  	 5.928066454382E+07    	
 3.888958679762E-01  	 2.970171936076E+05    	
 4.289787639608E-01  	 3.465537647057E+05    	
 4.692768201401E-01  	 2.617429637112E+05    	
 2.117451722570E-03  	 1.221574903183E+04    	
 3.080247373500E-01  	 1.939787527845E+05    	
 4.013566405894E-05  	 3.217021364845E+03    	
 2.536245034376E-01  	 1.700131326985E+05    	
 9.774717090148E+01  	 2.681209324036E+08    	
 7.244001758481E+00  	 1.232042322478E+07    	
 9.676941454115E+00  	 1.154862242933E+07    	
 1.255559540040E+00  	 7.343797380295E+06    	
 2.543034538641E+00  	 1.455444954447E+07    	
 9.749539367921E+01  	 2.457932156114E+07    	
 3.524399192116E-01  	 7.783600786774E+05    	
 3.623048739241E-01  	 8.661020550926E+05    	
 9.510449989336E-02  	 2.516258210762E+05    	
 9.485278901708E-01  	 9.345296364393E+05    	
 2.462781054056E-01  	 2.510411187007E+05    	
 4.210026511773E+00  	 3.714807854513E+06    	
 5.906655685593E+00  	 3.436854097406E+07    	
 3.371696351627E-01  	 1.219586871457E+05    	
 1.168209379678E+01  	 9.274696978643E+07    	
 9.095621560136E+00  	 7.425765740829E+07    	
 4.171915834423E+01  	 1.897933502881E+08    	
 1.466117403928E-01  	 1.729171006188E+06    	
 5.999807704003E-01  	 1.482239308555E+06    	
 2.293375627124E-04  	 3.543812547888E+03    	
 3.915136171248E-01  	 6.851616183136E+05    	
 4.749375436625E-02  	 6.691262676235E+04    	
 3.358830689097E-02  	 9.038818404665E+04    	
 1.496032325979E+00  	 7.341920815571E+06    	
 5.862071275515E-01  	 9.914047166016E+05    	
 7.499232988865E+00  	 9.854513736500E+07    	
 2.857091465075E-02  	 5.540798111614E+05    	
 5.201812110428E+01  	 1.898489805692E+07    	
 6.282184701917E+00  	 5.276934100807E+06    	
 6.329751901078E-05  	 1.705589871819E+03    	
 3.007245117275E-01  	 8.989181604268E+05    	
 7.449599062265E-01  	 1.619009649141E+06    	
 1.987740615928E+00  	 3.411112614990E+06    	
 1.020273081011E-01  	 2.089912478370E+05    	
 4.625776220317E-01  	 5.855785782342E+05    	
 4.722598684364E-03  	 1.211139757930E+04    	
 3.041493792250E-02  	 5.492417451234E+04    	
 5.492336659169E+00  	 8.077973420041E+06    	
 7.692703189429E+01  	 1.184174699396E+08    	
 8.972671743880E-02  	 2.431463678587E+06    	
 4.068465989150E-04  	 1.951900070353E+04    	
 1.154353092146E-05  	 4.434686020798E+02    	
 1.650500636868E-02  	 3.584988513149E+05    	
 3.312839000003E-01  	 9.603937875881E+05    	
 2.422629379157E-01  	 7.470840783048E+05    	
 3.220536195370E-04  	 2.060879053993E+03    	
 1.589639587969E+01  	 2.340450696367E+07    	
 1.019583879122E+01  	 1.553911465391E+07    	
 1.583983370336E-02  	 2.513318577231E+04    	
 1.661593444114E-04  	 5.966348264271E+03    	
 6.933051522604E+00  	 7.412923787649E+06    	
 1.104444971507E+01  	 1.590660235460E+07    	
 6.771212038321E+00  	 4.108414409396E+07    	
 6.666915447644E-05  	 1.396812854299E+03    	
 1.594958161615E+00  	 8.514504883374E+06    	
 5.976804452569E+00  	 1.510819521624E+07    	
 1.175772381868E+01  	 4.004622264902E+07    	
 1.206678875901E+00  	 1.128660588829E+06    	
 1.864851172239E-04  	 7.577832754864E+03    	
 2.783785394367E-05  	 2.096707702296E+03    	
 7.651558474756E-01  	 1.017897391560E+06    	
 1.207671865960E+01  	 1.424191200724E+07    	
 4.495560931846E+00  	 4.945568516200E+06    	
 6.943503761191E+00  	 1.752839564390E+07    	
 8.194407320155E+00  	 2.080857536409E+06    	
 1.229541978722E+00  	 1.149223136899E+07    	
 1.963928030323E-02  	 7.940935834207E+04    	
 1.542340626933E-03  	 1.001538976682E+04    	
 1.897067462177E-02  	 4.034278541128E+04    	
 1.394401400401E-02  	 2.394183590825E+04    	
 9.609993740579E+00  	 1.306993414192E+07    	
 6.226141617800E-01  	 1.054083667985E+06    	
 9.699377420721E-05  	 5.108208226794E+03    	
 9.371244779129E-01  	 3.871478901616E+06    	
 3.803374243853E-02  	 2.651129380651E+05    	
 9.342155044789E-05  	 2.573215913328E+03    	
 3.260662413464E-03  	 1.254058331091E+04    	
 1.204993036906E-01  	 4.142040274594E+05    	
 3.616656823619E+00  	 2.316460233568E+06    	
 1.085320843832E+01  	 5.670085099642E+06    	
 6.059289480100E+00  	 2.278434190699E+06    	
 1.507203591864E+01  	 1.278216443675E+07    	
 6.542183996761E-01  	 1.983925455893E+06    	
 1.042958742657E-01  	 3.549634822287E+06    	
 1.901075625295E+00  	 4.722750335210E+06    	
 2.959429424340E+00  	 4.524936496045E+06    	
 1.787021621912E-02  	 3.626271085131E+04    	
 5.079441657586E-01  	 9.442608130706E+05    	
 1.565806616419E+00  	 2.867123193530E+06    	
 1.536935847289E-02  	 3.032126987219E+04    	
 1.163797204203E-02  	 7.095413953562E+05    	
 3.463712800721E+01  	 1.134607698606E+08    	
 5.141057144609E-03  	 5.073402473658E+04    	
 8.666913761477E+00  	 7.153814419341E+06    	
 5.329963241249E+00  	 1.613345771366E+07    	
 1.930312833104E+00  	 1.825383253363E+06    	
 1.494679173920E-02  	 6.132046093403E+04    	
 6.474197610067E-01  	 1.309852536900E+06    	
 4.788996978995E-03  	 3.868766298771E+04    	
 2.634597375885E-01  	 2.397711387222E+06    	
 4.168438694468E-04  	 1.377642333564E+04    	
 2.374010510988E-05  	 2.095382883675E+02    	
 7.408949341730E-02  	 5.515957840124E+04    	
 3.957745964676E-05  	 8.211288853479E+02    	
 8.153728368594E+01  	 5.647565155584E+07    	
 1.479801905780E+01  	 2.427057062459E+07    	
 2.137391880913E-01  	 2.601169014739E+06    	
 1.743511480670E+01  	 9.877525428420E+06    	
 1.940531751331E-04  	 5.678306028461E+03    	
 4.855511449948E+00  	 1.989214548404E+07    	
 3.194886176261E+00  	 2.103633328115E+07    	
 1.098198404701E+01  	 1.166450968501E+07    	
 3.270434650164E+00  	 9.253849315968E+07    	
 4.091296153693E+01  	 6.010364815792E+07    	
 6.454656074023E+01  	 3.954227817039E+08    	
 4.032995757676E+01  	 6.218462202603E+08    	
 2.393575015335E+00  	 1.131750603797E+07    	
 3.070252277978E-01  	 1.834377134241E+05    	
 9.270237094401E-01  	 1.098832223956E+06    	
 3.983327496236E-01  	 8.775934833475E+05    	
 1.424085204262E-01  	 1.482052451967E+05    	
 1.503678841035E-01  	 6.407492854730E+05    	
 1.642620752699E-01  	 1.379840465777E+05    	
 2.939298464404E-01  	 3.522321605149E+05    	
 1.634095809711E-01  	 1.674329412154E+05    	
 3.866406566915E-01  	 1.306059991599E+06    	
 8.679297798908E-02  	 2.203758327730E+05    	
 1.437353418336E-02  	 2.719780732909E+04    	
 5.701155119251E+00  	 1.055282850586E+08    	
 1.514533566767E+00  	 4.643520025859E+06    	
 3.073587615506E-01  	 3.128639818013E+05    	
 6.910100463001E+01  	 2.446678637348E+07    	
 3.112935334371E+00  	 1.172004560802E+06    	
 2.637781071203E-01  	 1.990493877394E+05    	
 3.261228067808E-01  	 5.811839279640E+05    	
 1.301377711956E-01  	 4.247589758284E+05    	
 4.532507225341E-01  	 1.663953379622E+06    	
 7.559413273233E-04  	 4.277847968783E+03    	
 1.317331782688E+00  	 1.819621733501E+06    	
 5.803215400142E-04  	 7.250390058849E+03    	
 9.765821906082E-01  	 8.558438799934E+05    	
 8.705902914563E+00  	 7.729645097948E+06    	
 4.685191036765E-01  	 1.096936510159E+06    	
 3.832917451803E-01  	 1.720820454752E+06    	
 1.819900363417E-01  	 1.452459492374E+06    	
 1.097045429221E+01  	 1.622110540569E+08    	
 7.954067730974E-05  	 1.685942081156E+03    	
 1.013304238017E-04  	 5.195206472151E+03    	
 8.437846794281E-02  	 1.584102289675E+06    	
 6.266546029999E-04  	 3.307373452464E+03    	
 2.214234860166E+01  	 7.865816265671E+06    	
 4.556728984735E+00  	 5.514838280662E+06    	
 9.716809335553E+00  	 6.273161260535E+06    	
 1.495960280988E-01  	 9.232686311832E+05    	
 6.713513383034E-01  	 8.764685584287E+05    	
 2.391013892419E-01  	 7.242339018102E+05    	
 3.031464441695E-04  	 6.441684066105E+03    	
 7.925921088672E+00  	 2.061803894422E+07    	
 2.719258791867E-01  	 3.089883827462E+05    	
 3.782160911070E-01  	 8.810800480259E+05    	
 1.309213180449E-01  	 5.275285472818E+05    	
 6.870739342692E+01  	 9.525931618539E+07    	
 1.354746861845E+01  	 1.748114450531E+07    	
 2.550904021476E-01  	 5.166974908544E+05    	
 1.696486012462E-04  	 5.493118703293E+03    	
 4.691931064294E+00  	 3.679393164733E+06    	
 6.556097144415E-01  	 2.196234430698E+06    	
 7.771809382759E-02  	 2.369402720347E+05    	
 3.512717722643E-01  	 7.089442897521E+04    	
 3.808249270259E-02  	 3.194997070754E+05    	
 1.172579302860E-01  	 4.354086393173E+05    	
 2.192100635219E-03  	 1.046600114453E+04    	
 1.625947186719E-01  	 1.596055392346E+05    	
 1.453473248054E-03  	 2.716863870084E+04    	
 3.011306800437E-03  	 5.034592306649E+04    	
 1.570954826525E-02  	 1.532130777729E+05    	
 3.240566408068E-02  	 1.896335983419E+05    	
 1.298717179105E+02  	 7.503695281256E+07    	
 1.399720383474E+02  	 9.772903628020E+07    	
 1.508184123490E-04  	 1.114100039195E+04    	
 9.527677260699E-01  	 3.141152449656E+06    	
 1.867027301287E-04  	 4.772769749329E+03    	
 1.749388882602E-02  	 2.225641797455E+04    	
 5.036205876743E-04  	 6.362827976794E+03    	
 2.861919332256E-03  	 3.069705575688E+04    	
 1.946449339721E-01  	 3.318216627596E+05    	
 3.887538172573E-02  	 9.012437404908E+04    	
 1.100494239981E-02  	 1.595457957770E+04    	
 3.038318244700E+01  	 1.908425835759E+07    	
 5.237210171971E+00  	 6.794936203004E+06    	
 2.851554102374E+00  	 1.073851893643E+07    	
 9.591952038598E+00  	 2.222953676119E+07    	
 1.281761234773E+00  	 7.080475775264E+05    	
 1.950318452168E+00  	 2.752550514868E+06    	
 9.898476814771E-01  	 5.256938148564E+05    	
 1.035111884887E-01  	 1.332905386669E+06    	
 1.275629007358E+00  	 5.442399416507E+06    	
 4.362624688911E-04  	 1.030124999314E+04    	
 1.396967745373E-04  	 2.446633562631E+03    	
 8.900981695792E+00  	 3.121840969763E+07    	
 4.245285294203E-01  	 1.195170960015E+06    	
 1.468040526389E-01  	 3.595755469230E+05    	
 1.694563440897E-01  	 5.423301249316E+05    	
 9.414860609703E-02  	 1.237696920188E+05    	
 8.112402073316E+00  	 9.256436929552E+06    	
 1.980950731394E-01  	 1.576791309924E+05    	
 3.195652192422E-01  	 3.532049920432E+05    	
 3.033949705901E-02  	 2.120069400248E+05    	
 4.081310247215E-05  	 3.805824567955E+02    	
 1.215849169925E+02  	 7.617100999132E+07    	
 6.630249098523E-04  	 6.561943087441E+03    	
 9.507489954270E-04  	 3.357244899138E+04    	
